Unnamed: 0,limit_bal,sex,education,marriage,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_statement_sep,bill_statement_aug,bill_statement_jul,bill_statement_jun,bill_statement_may,bill_statement_apr,previous_payment_sep,previous_payment_aug,previous_payment_jul,previous_payment_jun,previous_payment_may,previous_payment_apr,default_payment_next_month
18325,360000,Female,Graduate school,Single,29.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0
18479,130000,Female,University,Single,25.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,136963,133293,133207,131578,101612,101650,0,6867,5660,3800,3677,3620,0
25305,30000,Female,Graduate school,Single,25.0,Payment delayed 1 month,Payment delayed 3 months,Payment delayed 2 months,Unknown,Unknown,Unknown,14717,14190,12900,11006,5584,5268,0,0,2046,0,0,0,1
2813,50000,Male,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Payed duly,Payed duly,47481,36112,31992,33361,100,0,1910,1790,79,100,1200,0,0
2568,10000,Male,,Single,54.0,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,5186,8225,8244,7963,8134,9995,3300,300,0,299,2000,0,0
170,270000,Male,University,Single,37.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0
22807,370000,Female,University,Married,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,0
28694,100000,,High school,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,74847,70663,63794,60651,54664,51776,3000,3000,2700,2000,2000,2000,0
1481,30000,Female,Graduate school,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3924,4972,5873,5993,0,0,1099,1000,120,0,0,0,0
8665,140000,Female,University,Married,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,131764,134654,138303,119845,122457,125487,6500,7500,5000,4700,5228,4500,0
16749,20000,Male,University,Single,37.0,Payed duly,Payed duly,Unknown,Unknown,Unknown,Unknown,830,17597,17840,16342,16428,18167,17597,1332,1134,1000,2000,0,0
25670,200000,Female,University,Married,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35465,36480,37893,39266,40120,40961,1600,2000,2000,1500,1479,1504,0
7024,200000,Female,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22371,24569,28630,29962,30733,39192,2569,4500,1800,2000,9000,5000,0
4160,50000,Male,Graduate school,Single,25.0,Payment delayed 4 months,Payment delayed 4 months,Payment delayed 4 months,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,35906,37038,38151,37264,36396,35659,2000,2000,0,0,0,3001,0
8477,480000,Female,Graduate school,Single,30.0,Unknown,Unknown,Payed duly,Unknown,Unknown,Payed duly,75834,-105,37649,45469,20020,3167,105,37754,32970,8000,3167,10981,0
10375,70000,Female,Graduate school,Single,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,68689,68161,69534,67399,66963,66797,3120,3166,2609,2574,3000,3500,0
13263,100000,Male,University,Single,39.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,4530,4921,4560,4290,6670,8844,4921,4569,4290,5000,5000,3000,0
23107,240000,Female,Graduate school,Married,37.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,157668,165762,173429,176943,176843,177183,10762,10429,10423,6843,7183,6398,0
4048,150000,Male,University,Married,39.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,76415,78836,87265,85084,93323,91783,4150,10575,0,9717,0,3300,1
21383,450000,Male,Graduate school,Married,53.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,17530,3873,3119,8970,1323,11990,3885,3128,9008,1323,12008,214,0
2403,320000,Male,Graduate school,Single,32.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Unknown,Unknown,752,169,1940,0,0,0,0,1948,0,0,0,0,1
23242,150000,Female,University,Married,40.0,Unknown,Payed duly,Payed duly,Payed duly,Unknown,Unknown,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,0
178,20000,Female,University,Single,22.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0
20787,500000,Male,Graduate school,Single,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,32282,32307,7403,12225,16702,21253,5000,5000,5000,5000,5000,8000,0
8487,270000,Female,High school,Married,42.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,106986,103249,89221,86996,86384,85440,3578,3207,3000,3200,3241,3078,0
26052,140000,Female,University,Single,38.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,135034,133283,132765,123208,97154,97687,4729,5434,4751,3500,3500,3800,0
9465,50000,Female,University,Married,34.0,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,Unknown,11367,10982,10243,10826,11699,10146,3000,1000,1000,1000,2000,2000,0
7984,30000,Female,High school,Single,21.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,28309,31229,29752,27262,27262,24265,3700,0,0,0,0,0,0
11740,20000,Male,University,Single,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18400,0,0,0,0,0,0,0,0,0,0,0,1
21241,80000,Male,High school,Married,45.0,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,Unknown,8133,10978,10511,11529,12332,13128,3000,0,1200,1000,1000,1000,1
1675,50000,Male,University,Single,49.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,90231,90647,92309,93880,99418,101392,2852,2784,2603,10000,3164,2868,1
3883,50000,Male,University,Single,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,33715,22824,17144,18104,19205,19014,6600,1900,1500,1500,1500,1500,0
11246,180000,Female,Graduate school,Married,37.0,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,Payed duly,1310,0,0,0,0,1350,0,0,0,0,1350,1210,1
12310,80000,Female,Graduate school,Single,23.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,24215,30798,30350,32469,32663,34909,10000,2000,2500,2000,3000,1000,0
12172,50000,Male,University,Single,22.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,49551,42517,35458,19778,19929,19790,1707,1321,687,705,811,874,0
20770,50000,Male,High school,Single,34.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 3 months,Payment delayed 2 months,44951,45906,46872,49974,50023,53367,2000,2000,4200,1170,4300,0,1
14262,50000,Female,Graduate school,Married,47.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,390,390,390,2728,0,780,390,390,2728,0,780,0,0
23834,280000,Female,High school,Married,53.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,4866,4405,7322,7043,8932,9654,1200,3000,0,2000,1000,2000,0
20704,280000,Male,University,Married,47.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,191759,189888,185018,182224,184859,185412,10051,10025,10009,10022,10049,7005,0
12561,120000,Female,University,Single,52.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,119796,117229,239224,91231,90184,90072,4700,5590,4000,3600,3700,32696,0
1622,40000,Female,Graduate school,Single,26.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12308,13604,14873,15624,15972,16308,1500,1500,1000,600,600,1700,0
27118,120000,Male,Graduate school,Married,43.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,3131,4176,2541,5648,4122,0,5126,2557,5667,4144,0,3463,0
29075,400000,Female,Graduate school,Married,55.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,153951,193159,72201,199209,179290,9780,193358,72356,199209,411,0,126743,0
1291,20000,Female,High school,Married,53.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12197,13292,14362,14821,15143,15737,1600,1600,1000,710,1000,1000,0
28598,220000,Female,Graduate school,Married,38.0,Payment delayed 1 month,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,171784,177468,173233,176859,182393,187446,10000,0,8000,10000,8000,12000,0
742,140000,Female,Graduate school,Married,51.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,56764,57950,57668,55024,55883,55744,2115,2004,1941,2073,1909,2132,0
28832,550000,Female,University,Single,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,336722,276725,260932,267917,217738,167245,11007,10507,13035,9511,6114,6207,0
18058,50000,Male,High school,Married,37.0,Payment delayed 5 months,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,Unknown,Unknown,54078,52946,51841,50306,49706,49706,0,0,0,0,0,0,0
2004,320000,Female,University,Single,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,98697,100572,103621,103720,100136,102167,3891,5240,3616,3770,4264,3345,0
14132,220000,Female,University,Married,33.0,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,223904,211137,197721,181231,182649,182644,0,8240,6549,6605,6490,6319,1
18798,110000,Female,University,Married,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,104163,92199,85868,74198,69783,66132,3400,3706,3009,2400,2300,2500,0
24917,50000,Male,University,Single,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,50471,48538,49484,46077,23536,24045,3000,1755,1500,842,888,1914,0
28992,80000,Female,High school,Single,43.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,66047,59910,55122,54006,50779,50257,2071,2063,1779,2087,1743,1800,0
8858,180000,Female,Graduate school,Single,31.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1
14728,110000,Male,University,Married,30.0,Unknown,Unknown,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,57503,66128,64477,65413,66520,68270,9600,0,2600,2300,3000,5200,1
24252,180000,Male,Graduate school,Single,32.0,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,220901,207382,201883,196524,192243,186537,0,7820,7000,7000,5000,6000,1
13483,100000,Female,High school,Married,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,47843,48885,49904,50774,51957,52991,2111,2130,2000,2000,1898,2000,0
17441,30000,Female,University,Single,34.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,29678,28878,26758,27462,28014,29826,0,1751,1455,1007,2268,0,1
16933,80000,Male,High school,Married,53.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,9637,7251,8026,3878,3618,0,0,1088,1000,1000,958,1210,0
275,70000,Female,University,Single,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,0
10453,50000,Male,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,41739,20650,0,0,0,0,1650,0,0,0,0,0,0
22320,300000,Female,Graduate school,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,131760,132770,130595,132683,128557,125900,4700,4995,4516,4034,4088,3886,0
18919,150000,Female,Graduate school,Single,28.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,65809,55997,46392,36172,25767,16791,1498,1614,1227,655,2000,5000,1
9785,80000,Female,University,Single,25.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,Unknown,31040,30259,31712,33734,29822,30966,0,2000,2444,0,3000,1000,1
10959,120000,Female,University,Married,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,96833,78920,74310,75710,77503,73945,3000,5000,3000,3000,4000,1500,0
26688,10000,Male,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7806,8615,7851,8704,8877,9063,1114,1292,1145,318,329,331,1
8051,30000,Male,University,Married,36.0,Payment delayed 1 month,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,28083,27371,26645,25919,27535,28197,0,0,0,2038,1268,0,0
19378,120000,Female,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Payed duly,Payed duly,106609,380,0,970,5576,0,380,0,970,5576,0,2785,0
19057,100000,Female,Graduate school,Single,25.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,97271,88596,89218,63243,42510,41221,0,4950,2400,1200,1400,1203,1
1078,180000,Female,High school,Married,47.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,316,316,316,316,316,316,316,316,316,316,316,316,0
10328,110000,Female,Graduate school,Single,32.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,30852,31957,37051,36303,42800,38381,1906,6000,0,8000,0,5000,0
3959,20000,Male,High school,Single,23.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,780,390,380,390,0,780,0,380,400,0,780,0,0
25308,170000,Female,University,Others,24.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,44544,37432,38658,35458,30143,42215,2000,2165,2285,500,28500,2000,0
24871,310000,Male,Graduate school,Married,43.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,2432,261,2745,-626,110,-154,0,4000,0,1000,0,0,0
11733,400000,Female,Graduate school,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10430,24979,29925,25423,7064,15920,24030,14062,1824,40,15673,16694,0
959,250000,Male,Graduate school,Single,41.0,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1
7914,450000,Female,Graduate school,Single,37.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,71985,85047,74354,57628,57381,14870,15000,1879,20000,20000,5000,50893,0
4952,360000,Female,High school,Single,36.0,Payed duly,Payed duly,Unknown,Unknown,Unknown,Unknown,2473,-27,-27,-27,-27,-27,0,0,0,0,0,0,1
28093,100000,Female,University,Single,41.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,96509,97042,98054,92466,67337,67093,4500,5000,4000,5000,3000,4000,0
27502,500000,Male,Graduate school,Married,58.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Payed duly,Payed duly,65005,63099,64610,64133,264,264,0,2787,1312,264,264,4709,0
12757,20000,Male,University,Single,23.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,0
14601,30000,Female,High school,Married,29.0,Payed duly,Payed duly,Payed duly,Unknown,Unknown,Unknown,3489,14926,9937,8027,14709,7483,14969,9942,10,10022,384,0,0
15286,290000,Female,University,Single,26.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,81022,59327,102180,58554,59358,45266,2121,48345,1689,1516,1240,1211,0
6450,50000,Female,University,Married,23.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,33713,34437,28709,28386,28361,28449,5012,3000,3548,2500,2000,2000,0
146,170000,Female,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1
5744,400000,Female,Graduate school,Married,36.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,14421,8392,13025,2816,6856,11069,8911,13025,2816,6856,11069,6823,0
3552,50000,Female,University,Married,36.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Payed duly,47357,49260,50556,12557,9959,11361,3000,3266,600,1672,20000,1000,0
934,50000,Female,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16906,17645,18478,10279,10646,10776,1314,1147,348,512,435,190,0
27048,130000,Male,High school,Married,43.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,55544,57428,58917,60352,61167,63042,3400,3000,3000,2400,3000,2400,0
17016,80000,Female,Graduate school,Single,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,78862,71124,59692,58055,44578,45889,4000,3000,1844,1567,2000,2000,0
4374,50000,Female,High school,Single,54.0,Payment delayed 4 months,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,51300,50222,49097,50036,49145,47639,0,0,2000,0,1900,2000,1
8041,120000,Male,Graduate school,Married,50.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,38565,39997,39211,39917,42268,43192,2200,0,1500,3000,1600,1500,1
7384,80000,Male,University,Married,23.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,795,1698,798,-2,748,708,1703,800,0,750,810,1310,0
14981,300000,Female,Graduate school,Single,31.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,7834,1086,316,316,316,316,1093,316,316,316,316,316,1
20841,140000,Male,Graduate school,Married,43.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1453,1872,1249,1872,1453,1453,1872,1249,1872,1453,1453,1034,0
5024,180000,Female,Graduate school,Married,40.0,Payed duly,Unknown,Unknown,Unknown,Payed duly,Unknown,4236,6614,6216,3622,4095,6596,3016,3000,1622,4095,3000,2827,0
1166,200000,Male,Graduate school,Single,52.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,115702,113576,109812,104567,100541,96495,5517,5381,3838,3589,3397,3296,0
13053,290000,Male,University,Married,40.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,273270,272944,286497,279146,179536,79060,12022,24000,3,10023,10000,5000,0
17134,110000,Female,University,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,106202,105080,107420,107325,108545,105341,5300,5540,5361,4500,4000,4500,0
23157,180000,Female,University,Married,40.0,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0
13073,180000,Female,Graduate school,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payed duly,168318,127111,74197,-19,-19,142176,4163,1898,0,0,142195,5100,0
16454,80000,Female,University,Married,56.0,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,63995,65347,66705,68506,69787,68844,3000,3000,3500,3000,300,5100,1
13050,20000,Male,University,Married,43.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,18908,19232,20087,19874,19963,14879,1700,1530,700,700,600,1000,1
19219,300000,Female,High school,Married,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-75,29014,21180,-20,-20,4045,29089,21286,0,0,4065,0,0
7923,30000,Female,High school,Single,53.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,21101,21831,23457,24972,24432,25126,1374,2000,1908,0,1100,1000,0
9999,230000,Male,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19505,20715,19750,19506,19255,17479,3000,3000,3000,3000,3000,3000,0
26620,10000,Male,University,Single,23.0,Unknown,Payed duly,Payed duly,Payed duly,Unknown,Unknown,998,780,390,3622,3695,3126,780,390,3622,108,246,98,1
29894,210000,Male,University,Married,45.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1792,4339,4049,345,650,3217,4369,4049,348,650,3217,3912,1
4635,50000,Male,High school,Single,28.0,Payment delayed 1 month,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,-9802,99,103,249,386,11504,10000,103,245,386,11504,2000,0
25818,60000,Female,High school,Married,45.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,62396,36034,30534,28442,24544,24998,1500,1500,1404,1100,1000,1000,0
1458,90000,Female,High school,Single,24.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,595,207,18189,557,0,0,207,18281,557,0,0,0,1
21845,170000,Female,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26151,24019,26013,24471,23496,25333,3000,5000,2000,2000,5000,895,1
